EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-24501404	CIL 08, 23749 = LBIRNA 00412 = AE 1899, 00116	Africa proconsularis	Bez, Hr. / Baz, Ayn / Vazi Sarara / Vazi Sarra			Augusti/Augustae; milites; mulieres; sacerdotes pagani; tituli honorarii; tituli operum; tituli sacri; tria nomina; viri	Pro salute Imp(eratoris) Caes(aris) divi Septimi Severi Pii Arabici Adiab(enici) Part(hici) maximi Britan(n)ici maximi fil(ii) divi M(arci) Antonini Pii Germanici Sarmatici nep(otis) / divi Antonini Pii pronep(otis) divi Hadriani abnep(otis) divi Traiani Parthici et divi Nervae adnepotis M(arci) Aurel{l}i Antonini Pii Felicis principis / iuventutis Augusti Parthici maximi Britannici maximi pont(ificis) max(imi) trib(uniciae) potestatis XV imp(eratoris) II co(n)s(ulis) III p(atris) p(atriae) et Iuliae Domnae Augustae / Piae Felicis matris Augusti et castrorum et senatus totiusque domus divinae C(aius) Octavius Rogatus flam(en) p(er)p(etuus) sacerdos Merc(uri) / suo et C(ai) Octavi Rogatiani fili(i) sui nomine arcum cum gradibus suis ex liberalitate sua pecunia fecit et dedicavit d(ecreto) d(ecurionum) idem iam / statuam deo Mercurio ex aere in petra sedentem item ob honorem flam(inatus) sui statuam Imp(eratori) Severo duplicata pecunia fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0059427;HD017236 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD017236 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0059427	36.01617	9.530301			
EDCS-10300985	ILAfr 00483,2 = ILPBardo 00391	Africa proconsularis	Bir Djezzara				Cn(aeus) Sextius M(arci) f(ilius) / GIIIAIVS v(ixit) piu[s] / a(nnos) LII hi[c est] / sit[us fe(cit)] uxor / [eius P]apiria / [I]npetrata		36.7497222	10.0527778			
EDCS-13003131	CIL 08, 17291 = ILAlg-01, 00128	Africa proconsularis	Bou Zeitun / Bu Zeitun			tituli sepulcrales	"D(is) M(anibus) s(acrum) / Iul(ius) Inpe(tratus) / v(ixit) an(nos) LXXI / h(ic) s(itus) e(st)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0024117 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0024117					
EDCS-25601484	CIL 08, 26275 = Uchi-01-Ugh 00014 = D 09405 = Uchi-02, 00079 = AE 1908, 00266 = AE 1951, +00081	Africa proconsularis	Douemis, Hr. / Dawamis, Hr. ad / Duemis / Duamis / ed-Duamis, Hr. / Gebel el-Douemis / Jabal al-Duwaymis / Uchi Maius			sacerdotes pagani	L(ucio) Cornelio Quieto / h(onestae) m(emoriae) v(iro) qui testamen/to suo rei publicae colo/niae Marianae Aug(ustae) Ale/xandrianae Uchitanor(um) / [Ma]iorum per fidei commissum / HS decem mil(ia) n(ummum) reliquit ex cuius / summae usuris quotannis die na/tali eius decurionibus sportulae et / [po]pulo ludi darentur / L(ucius) Cornelius Quietus fl(amen) p(er)p(etuus) filius eius pa/[r]e<n=M>ti optimo sua pecunia fecit et / impetrato ab ordine loco dedicavit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0062592;HD020942;de_03dessuoft%23page/cxxxiv/mode/2up | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD020942 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0062592	36.4109475	9.0840653			
EDCS-69900116	ILAfr 00176,9 = MEFR-1912-198	Africa proconsularis	Hadj Abid / Ammaedara			mulieres; tituli sepulcrales; tria nomina; viri	D(is) M(anibus) s(acrum) / Ti[lius Im]petr[a]/[tus] vix(it) an/nis XXXV / patri ca/rissimo / posuit / h(ic) s(itus) e(st) // D(is) M(anibus) [s(acrum)] / Tilia{I} Ster/cula vix(it) an/nis IIII pater / pius [f]ili(a)e car/issim(a)e posuit / h(ic) s(itus) e(st)						
EDCS-12800321	Alumnus 00085 = AE 1964, 00178	Africa proconsularis	Hammam Darradji / Hammam Derradji / Bulla Regia	211	250	ordo senatorius; tituli honorarii; viri	leg(ato) Kar]/thag(inis) praet(ori) trib(uno) pl(ebis) / quaest(ori) prov(inciae) Baeti/cae viocuro uni/versae curiae im/petrato ab ordine / loco pecunia sua pa/trono et alumno co/loniae posuerunt	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD015997 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD015997	36.557824	8.7523295			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$J_AE_1964_00178.jpg;$J_AE_1964_00178_1.jpg
EDCS-14900337	CIL 08, 00338 (p 1198) = Haidra-05, 00027 = AntAfr-1973-133	Africa proconsularis	Haydrah / Haidra / Hidra / Ammaedara	101	300	tituli sepulcrales	D(is) M(anibus) s(acrum) / Q(uintus) Aurelius / Impetratus / vix(it) ann(os) L / fili(i) patri pio posuerunt / h(ic) s(itus) e(st)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=Z00338-copy.htm	35.5654145	8.4460507			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$Haidra_05_00027.jpg
EDCS-47400219	Haidra-03-P, 00040 = AE 2009, 01741	Africa proconsularis	Haydrah / Haidra / Hidra / Ammaedara			tituli sepulcrales	D(is) M(anibus) s(acrum) / Perelius / Impetra/tus vixit / annis / XXXXV // D(is) M(anibus) s(acrum) / Clodia / Catella / vix(it) an(nos) / XXVIIII		35.5654145	8.4460507			
EDCS-65600169	Haidra-06, 00008 = AE 2013, 01805	Africa proconsularis	Haydrah / Haidra / Hidra / Ammaedara	201	300	tituli sepulcrales	D(is) [M(anibus) s(acrum)] / Aelia V[ictoria]/ni Im[petrata(?) labo]/riosa(?) [et caris]/s(s)ima iu[venis(?) vix(it)] / annis [3 h(ic) s(ita) e(st)] / Postu[mius 3] / c(u)p(ulam) f[ecit(?)]		35.5654145	8.4460507			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$Haidra_06_00008.jpg
EDCS-69900032	ILAfr 00162,08 = MEFR-1912-136	Africa proconsularis	Haydrah / Haidra / Hidra / Ammaedara			mulieres; tituli sepulcrales; tria nomina; viri	Caecilia Fortuna/ta Caecili Impetrati / fil(ia) vix(it) ann(os) LXX / h(ic) s(ita) e(st) / Agria Processa / matri piae pos(uit)		35.5654145	8.4460507			
EDCS-04001292	ILAlg-01, 02608	Africa proconsularis	M|Daourouch / Mdaourouch / Madauros / Madaurus			tituli sepulcrales	"]A[3]RI / [3]IA Impet/rata pia / [v(ixit)] a(nnos) CV / h(ic) s(ita) e(st) // C(aius) Mar[i]/us Ba/rih p[i]/us vi[x]/it an[n(os)] / [L]XX[
material: lapis"		36.0773091	7.8212383			
EDCS-08900672	AEA 2008, +00023 = AE 1980, 00930	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris			tituli sepulcrales	Faustilla / Vibulli [Im]/petrati [1] / piae(!) v(ixit) a(nnos) / [	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD006043 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD006043	35.8571565	9.2014433			
EDCS-24400150	CIL 08, 12020 = D 01411 = ILTun 00604	Africa proconsularis	Sidi Amor el-Jedidi / Sivalis / Civitas Sivalitana				Q(uinto) Iulio Maximo / Demetriano e(gregiae) m(emoriae) v(iro) / fisc(i) adv(ocatus) XL Galliaru[m] / proc(urator) XX hereditatium / per Umbriam et Tusci/am pra[ef(ectus)] vehic[u]lor(um) / per Belgicam et duas / German(ias) singularis in/tegritatis viro pat(rono) pub(lico) / L(ucius) Munatius Saturninus / [a]vunculo loco ab or/[din]e impetrato s(ua) p(ecunia) p(osuit)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0039993;de_01dessuoft%23page/313/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0039993	36.027331	9.780810			
EDCS-24400151	CIL 08, 12021	Africa proconsularis	Sidi Amor el-Jedidi / Sivalis / Civitas Sivalitana				]M[3]/[3]E cui cum ordo ob meri/[t]a maiorum eius et indo/[le]m Pomponi Martialis / [O]ctaviani fili(i) eius statu/[a]m de publico ponendam de/[c]revisset ipsa pecunia rei / [p]ublicae remissa loco ab / [ord]ine impetrato de suo p(osuit)		36.027331	9.780810			
EDCS-24300217	CIL 08, 23156 = D 09292 = ILPBardo 00116 = ILTun 00288 = Saturne-01, p 310	Africa proconsularis	Wadah as Saghirah, Hr. al			liberti/libertae; mulieres; nomen singulare; tituli operum; tituli sacri; viri	"Pro salute p(atroni) n(ostri) et Passi/enil[lae 3] liberorum/que [3 Ma]crin/us libe[rtus e]or(um?) deal/bavit petra[m(?) S]aturni
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0058795;de_03dessuoft%23page/cxi/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0058795	34.7667	10.25			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$ILPBardo_00116.jpg
EDCS-12400660	CIL 09, 01156 = D 05878 = EAOR-03, 00033 = Campedelli 00050 = Questori 00174 = Engfer-2017, 00144 = SupIt-29, p 110	Apulia et Calabria / Regio II	Mirabella Eclano / Aeclanum	138	161	Augusti/Augustae; mulieres; ordo decurionum; tituli honorarii; tituli operum; tituli sepulcrales; tria nomina; viri	Ti(berio) Claudio / Ti(beri) fil(io) Ti(beri) nepoti / Cor(nelia) Maximo q(uaestori) / IIvir(o) quinq(uennali) / hic cum ageret ae/tat(is) ann(os) XX in colon(ia) / Aeclan(ensi) munus edidit / impetrata editione ab Imp(eratore) / Antonino Aug(usto) Pio in quo / honore sepultus est / cuius mater Geminia M(ani) fil(ia) / Sabina ob honorem eius in / via ducente Herdonias / tria milia passuum ex d(ecreto) d(ecurionum) in/tra lustrum honoris eius re/praesentata pecunia stravit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N133922;cil-09/CIL09_p226;CO0068794;de_21dessuoft%23page/445/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0068794 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR133922&partId=1	41.044919	14.998744			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-72800193	CIL 09, 01176 = EAOR-03, 00051 = SupIt-29, p 120	Apulia et Calabria / Regio II	Mirabella Eclano / Aeclanum	101	150	Augusti/Augustae; officium/professio; tituli honorarii; tituli operum; viri	] / h[ic indulgentia impetrata] / a[b Imp(eratore) 3] / ut [munus edidisset in quo] / fam[ilia gladiatoria(?)] / pugn[avit(?) 3 item populo] / tritic[i modios(?) 3] / distrib[uit(?) 3] / ampliu[s 3] / fil(iis)q(ue) [	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N134224;cil-09/CIL09_p229;CO0068801 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0068801 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR134224&partId=1	41.044919	14.998744			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-08600132	Ordona-02, 00073 = AE 1982, 00219	Apulia et Calabria / Regio II	Ordona / Herdonia	101	200	mulieres; tituli sepulcrales; viri	"D(is) [M(anibus)] / Petra[3]/ni N[3 coniu]/gi be[ne de se me]/rent[i fecit]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N078532;HD001130 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD001130 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR078532&partId=1	41.3155462	15.6273179			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$Ordona-02_00073.jpg;pp
EDCS-11801043	AE 1998, 00941	Aquitani(c)a	Chateaumeillant / Mediolanum / Avaricum	1	100		Cal]amus Orie(n)s P[e]traites P[	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD049036 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD049036	46.5608687	2.1962014			
EDCS-32300950	CIL 13, 10025,178 = CAG-85, p 106 = AE 1998, 00940	Aquitani(c)a	Chavagnes-en-Paillers			nomen singulare; officium/professio; tituli possessionis; viri	"Spiculus Columbus Calamus Holes Petraites Prude(n)s Proculus Cocumbus
material: vitrum"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD049035 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD049035	46.8930537	-1.2507693			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$CIL_13_10025_178.jpg
EDCS-11801041	AE 1998, 00938b	Aquitani(c)a	Eysses / Excisum / Aginnum				Petrai]tes Prude(n)s Herm[es		44.4194069	0.7228854			
EDCS-17100046	AE 1897, 00139	Arabia	Petra			Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tria nomina; viri	"[Imp(erator)] Caesar / M(arcus) Aur(elius) Severus / [[Alexander]] Pius / [Felix Aug(ustus) divi] / [[Antonini Magni f(ilius)]] / [[3]] fortissim(us) / [c]o(n)s(ul) p(ater) p(atriae) pon/[ti]fex [max(imus)] / sub Caecil(io) / [Fe]lice leg(ato) Aug(usti) / pr(o) pr(aetore) / a Petra / m(ilia) p(assuum) XXXII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD022883 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD022883	30.3273975	35.4464006			
EDCS-31400526	CIL 03, 14149,09 Thomsen-1917, 00164	Arabia	Petra	230	230	Augusti/Augustae; miliaria; ordo senatorius; tria nomina; viri	"[I]mp(erator) Caesar / [M(arcus)] Au[r(elius) Se]v[e]rus / [Alexander P]ius / [Felix Aug(ustus) 3]lius E[3] / [6] / [3 f]ortissim[i] / [fil(ius)] co(n)s(ul) p(ater) p(atriae) pont(ifex) [max(imus)] / tr(ibunicia) p{p}o[t(estate)] / sub Caecil(io) / [Felice 3]o leg(ato) Aug(usti) / pr(o) pr(aetore) / a Petra / m(ilia) p(assuum) XXXII // ]s[3]ius[3]l[3]es[3]s[3]o[
material: lapis"		30.3273975	35.4464006			
EDCS-31400531	CIL 03, 14149,14 = Thomsen-1917, 00157a	Arabia	Petra	230	230	miliaria; ordo senatorius; tria nomina; viri	"sub] / Caecili[o Felice leg(ato) Aug(usti)] / pr(o) pr(aetore) a Petra / [XXXXI]X
material: lapis"		30.3273975	35.4464006			
EDCS-31400532	CIL 03, 14149,15 = Thomsen-1917, 00155 = Thomsen-1917, 00156	Arabia	Petra			miliaria	"a] Petra / XXXX
material: lapis"		30.3273975	35.4464006			
EDCS-38301831	JRA-2009-383 = AE 2005, 01597 = AE 2009, 01615	Arabia	Petra	222	235	Augusti/Augustae; litterae erasae; ordo senatorius; tituli honorarii; tria nomina; viri	Imperatori Caesari [M(arco) Aurelio Severo] / [[[Alexand]ro]] Pio F[eli]ci Aug(usto) [pontifici] / [[[maxim]o]] trib(unicia) potest(ate) co(n)s(uli) [p(atri) p(atriae) Aug(usta)] / col(onia) Antoniniana nobil(is) in[genua] / m[ater col]oniarum [Hadriana] / Petr[a metrop]olis A[rabiae 3] / per Ulp[ium(?) 3]m et [3] / [3]M[	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD054881 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD054881	30.3273975	35.4464006			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$AE_2005_01597.jpg
