EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-12400055	CIL 17-02, 00326 = CIL 13, 08874 = ILA-Vell 00060 = CAG-43, p 134	Aquitani(c)a	Saint-Paulien / Ruessio / Ruessium	237	237	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator) Caes(ar) C(aius) Iul(ius)] / [Veru]s [Maximinus] / [P(ius) Fel(ix) Aug(ustus) p(ontifex) m(aximus) tr(ibunicia) p(otestate) III] / [co(n)s(ul) procons(ul) p(ater) p(atriae) imp(erator) V et] / [C(aius) Iul(ius) Verus Maximus nob(ilissimus) Ca]es(ar) princeps / [iu]vent(utis) vias et / [po]ntes vetus/[tate] conlapsas / [res]titue[runt
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=G160100700060	45.1358502	3.8131147			
EDCS-12400098	CIL 17-02, 00367 = CIL 13, 08940 = CAG-18, p 251	Aquitani(c)a	Trouy	237	237	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator) Caes(ar) C(aius) Iulius V]erus Maxi/[minus Pius] Felix Aug(ustus) p(ontifex) m(aximus) tr(ibunicia) p(otestate) III / [imp(erator) V co(n)s(ul)] p(ater) p(atriae) Germanicus ma/[xim(us) et C(aius) Iul(ius)] Verus Maximus no/[bilissimus C]aes(ar) princeps / [iuventutis] vias et pontes vetus/[tate conla]psas restituerunt / [Avaric(o) l(eugas)] XVIIII f(inibus) l(eugas) IIII
material: lapis"		47.0088361	2.3565352			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_13_08940.jpg
EDCS-43900007	CIL 02, 06278 (p 1056) = D 05163 = CILA-02-02, 00339 = EAOR-07, 00003 = ERItalica 00168 = Espectaculos-01, 00005 = AE 1952, 00051 = AE 1962, 00403 = AE 1965, +00137 = AE 1967, 00221	Baetica	Santiponce / Italica	176	177	litterae erasae; litterae in litura; sacerdotes pagani; servi/servae	] / tantam illam pestem nulla medicina sanari posse nec poterat verum nostri principes quibus omne studium est quantoli/bet morbo salutem publicam mersam et enectam refovere et integrae valetudini reddere in primis anima adverterunt quae / causa illi morbo vires daret unde foeda et inlicita vectigalia ius haberent quis auctor et patronus esset usurpandis quasi / legitimis quae omnibus legibus et divinis et humanis prohibentur / fiscus dicebatur fiscus non sibi se[[t]]«d» qui lanienae aliorum praetexeretur tertia vel quarta parte ad licentiam foedae rapinae invi/tatus itaque fiscum removerunt a tota harena quid enim Marci Antonini et [[Luci Commodi]] cavendum fisco cum hare/na omnis pecunia horum principum <p=C>ura est nulla cruoris humani adspergine contaminata nullis sordibus foedi quae{s}/stus inquinata et quae tam sanct{a}e paratur quam insumitur itaque facessat sive illu<d=T> ducentiens annu(u)m seu trecenties / est satis amplum patr<imo=OCI>nium imperio parati(s) ex parsimonia vestra quin etiam ex reliquis lanistarum quae HS quingenties su/pra sunt pars lanistis condonetur ob quae oro vos merita nulla sane inquiunt merita se<d=T> prohibiti talibus grassaturis sola/cium ferant et in posterum tanto pretio invitentur ad o<b=P>sequium humanitatis / o magni Impp(eratores) qui scitis altius fundari remedia quae etiam malis consulunt qui se etiam necessarios fecerint etiam fructus tan/tae vestrae providentiae emerget legebatur etiam nunc apu<d=T> nos oratio sed ubi rumore delatu(m) est qu(a)estus lanistarum recisos fis/cum omnem illam pecuniam quasi contaminatam reliquisse statim sacerdotes fidelissimarum Galliarum vestrarum / concursare gaudere inter se loqui / erat aliquis qui deploraverat fortunas suas creatus sacerdos qui auxilium sibi in provocatione ad principes facta constituerat sed / ibidem ipse primus et de consilio amicorum quid mihi iam cum appellatione omne onus quod patrimonium meum opprimebat sanc/tissimi Impp(eratores) remiserunt iam sacerdos esse et cupio et opto et editionem muneris quam olim detestabamur amplector / itaque gratiae appellationis non solum ab illo verum et a ceteris petitae et quanto plures petentur iam hoc genus causarum diversam formam / habebit et appelle(n)t qui non sunt creati sacerdotes im(m)o populus / quae igitur tantis tam salutarium rerum consili(i)s vestris alia prima esse senten{ten}tia potest quam ut quod singuli sentiunt quod universi / de pectore intimo clamant{e} ego censeam / censeo igitur inprimis agendas maximis Impp(eratoribus) gratias qui salutaribus remedi(i)s fisci ratione post habita labentem civitatium statum et prae/cipitantes iam in ruinas principalium virorum fortuna(s) restituerunt tanto quidem magnificentius quod cum excusatum esset reti/nerent quae ali(i) instituissent et quae longa consuetudo confirmasset tamen <i=O>lli per aeque nequaquam sectae suae congruere arbitra/ti sunt male instituta servare et quae turpiter servanda essent instituere{t} / quamquam autem non nulli arbitrentur de omnibus quae ad nos maximi principes rettulerunt una et succinta sententia censendum / tamen si vos probatis singula specialiter persequar verbis ipsis ex oratione sanctissima ad lucem sententiae translatis ne qua ex parte pravis in/terpretationibus sit loc<u=I>s itaque censeo uti munera quae assiforana / appellantur in sua forma maneant nec egrediantur sump/tu HS XXX(milia) qui autem supra HS XXX(milia) ad LX(milia) usque munus edent is gladiatores tripertito praebeantur numero pari summum pre/tium sit primae parti quinque milia secundae quattuor milia tertiae tria milia a HS LX(milia) ad C(milia) usque trifariam coetus gladiator(um) divisus / sit primi ordinis gladiatoris summum pretium sit VIII(milia) mediae classis VI(milia) deinde quinque porro a centum milibus ad CL(milia) quinque sint mani/puli cuius primi pretium sit XII(milia) secundi X(milia) terti VIII(milia) quarti VI(milia) postremo quinque iam hinc porro a CL(milia) ad CC(milia) et quidquid supra su(r)sum versum / erit infimi gladiatoris pretium sit VI(milia) super eum VII(milia) terti retro VIIII(milia) quarti XII(milia) adusque XV(milia) et haec sit summo ac formo{n}so gladiatori defi/nita quantitas utique in omnibus muneribus quae generatim distincta sunt lanista dimidiam copiam universi numeri promisqu(a)e multitu/dinis praebeat exque his qui gregari appellantur qui melior inter tales erit duobus milibus sub signo pugnet nec quisquam ex eo numero / mille nummum minore lanistas etiam promonendos vili studio qu(a)estus nec e(a)m sibi copiam dimidiae partis praebendae esse ex nu/mero gregariorum uti sciant inpositam sibi necessitatem de ceteris quos meliores opinabantur transferre tantisper plendi nu/meri gregariorum gratia itaque is numerus universae familiae aequis partibus in singulos dies dispartiatur atque ullo die minus quam / dimidia pars gregariorum sit ibi qui eo die dimicabunt utque ea o<b=P>servato a lanistis quam diligentissime exigatur iniugendum his qui provinciae praesidebunt et legatis vel quaestoribus vel legatis legionum vel iis qui ius dicunt c(larissimis) v(iris) aut procuratores maximorum / principum quibus provinciae rector mandaverit is etiam procurator qui provinciis praesidebunt trans Padum autem perque omnes Italiae / regiones arbitrium iniungendum praefectis aliment<is=ORUM> dandis si aderunt vel viae curatori aut si nec is praesens erit iuridico vel / tum classis praetoriae praefecto / item censeo de exceptis ita o<b=P>servandum ut praecipuum mercedis gladiator sibi quisque paciscatur eius pecuniae quae ob hanc causam excipi/ebatur quartam portionem liber serv(u)s autem quintam accipiat de pretiis autem gladiatorum o<b=P>servari paulo ante censui secundum praescrip/tum divinae orationis sed ut ea pretia ad eas civitates pertinea(n)t in quibus ampliora gladiatorum pretia flagrabant quod si quibus civitatibus / res publica tenuior est non eadem serventur quae apu<d=T> fortiores civitates scripta sunt nec supra modum virium inerent sed hactenus in eundem / ut qu(a)e in publicis privatisque rationibus repperientur pretia summa ac media ac postrema si quidem provinciarum eae civitates sunt ab eo / qui praesidebit provinciae o<b=P>serventur ceterarum autem iuridico vel curatore {pro}v{inc}iae vel classis praetoriae praefecto vel procuratori / max<i=U>morum principum vel cuiusque civitatis potestas qu(a)e ibi prima erit atque ita rationibus decem retroversum annorum inspectis exemplis / munerum in quaque civitate editorum consideratis consti[tua]ntur ab eo cuius arbitratus erit de tribus preti(i)s vel si melius ei videbitur / ex eo modo quem peraequ[e] fi[er]i legit trifariam pretia diducantur eaque forma etiam in posterum servetur sciantque v(iri) c(larissimi) qui procon/sules paulo ante profecti sunt intra suum quisque annum i<d=T> negotium exsequi se oportere (e)t ii etiam qui non sortito provincias / regunt intra annum / ad Gallias sedet princeps(!) qui in civitatibus splendidissimarum Galliarum vetere more et sacro ritu expectantur ne ampliore pretio / lanistae praebeant quam binis milibus cum maximi pr[in]cipes oratione sua praedixerint fore ut damnatum ad gladium / procurator eorum non plure quam sex aureis lanistis pra[ebea]t / sacerdotes quoque provinciarum quibus nullum [cum lanist]is negot[i]u[m] erit gladiatores a prioribus sacerdotibus sus/ceptos vel si placeat auctoratos recipiunt at post edition(em) pl[u]re ex p[re]tio in succendentes trans[f]erunt ne quis singulatim aliquem / rei gladiatoriae causa vendat plure quam lanistis est pretium pers[olu]tum / is autem qui apu<d=T> tribunum plebei c(larissimum) v(irum) sponte ad dimicandum profitebitur cum habeat ex lege pretium duo milia si liberatus discri/men instauraverit aestimatio eius post hac HS XII(milia) non excedat is quoque qui senior atque inabilior operam suam denuo [	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A1891;CO0003280;HD014524;de_21dessuoft%23page/310/mode/2up | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD014524 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0003280	37.4355931	-6.039916			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-60100010	RRMAM-02-01, 00508 = RRMAM-03-03, 00068d	Cappadocia	Alisli Burun	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) / Caes(ar) M(arcus) Iu[lius] Philip[pus] / [P]ius Fel[ix In]/[v]ictus A[ug(ustus) et M(arcus) / Iulius Philip[pus] / nobilissimu[s] / [C]aesar [v]i[as et] / [p]ontes [v]et[u]/state conlap/sas restituer/unt per Anton/ium Memmi/um Hieronem / v(irum) c(larissimum) [l]eg(atum) Aug(usti) / pr(o) pr(aetore) // 
material: lapis"		38.690314	34.844085		GR	
EDCS-09301262	RRMAM-02-01, 00858 = RRMAM-03-03, 00002 = Epigraphica-1977-169 = AE 1977, 00814	Cappadocia	Belkuyu / Belkugu	236	238	Augusti/Augustae; miliaria; tituli operum; viri	"Imperator / Caesar Gaius / Iulius Verus / Maximinus / Pius Felix Invi/ctus Aug(ustus) et Ga/ius Iulius Ver/us Maximus no/bilissimus Cae/sar vias e(t) pontes / vetustate c<o=U>n/lapsas {asas} res/[ti]tuerunt pe[r] / [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD020833 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD020833	37.3331125	32.4214965			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Epigraphica_1977_169.jpg
EDCS-60300374	RMMAM-02-01, 00720 = RRMAM-03-03, 00119b = RRMAM-03-08, p 5	Cappadocia	Cagilhan	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[Imp(erator) Caes(ar) Marcus Iul(ius) Philippus Pius Felix Invictus] / Aug(ustus) et M(arcus) / Iul(ius) Philippus / nobilissimus Cae/sar vias et po/ntes vetustate / conlapsas res/tituerunt / per (A)nton[ium] / Memm[ium H]/iero/nem leg(atum) [Aug(ustorum)] / pr(o) pr(aetore) / m(ilia) // 
material: lapis"		38.2062115	36.9852865		GR	
EDCS-75300315	AE 2016, 01745 = EpRom 2016_47_002	Cappadocia	Cakirlar / Elemanli / Comana / Hierapolis	236	238	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tria nomina; viri	"[Imp(erator)] / [Caesar C(aius) Iulius] / [Verus Maximinus] / [Pius Felix Invic]tus Aug(ustus) / [et] G(aius!) Iul[i]us Verus Maxim[us] / nobili[ss]imus Caesar / vias et pontes vetustate conla<p=B>sas [r]es/tituerunt [[per Licin]]/[[nium Serenianum]] / [leg(atum)] Augg(ustorum) <pr=RB>(o) p<r=B>(aetore) / [m(ilia) p(assuum)] / [CLVII] // []
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=er_25475	38.3338793	36.2940702		GR	
EDCS-60200012	RRMAM-02-01, 00017 = RRMAM-03-03, 00078b	Cappadocia	Cakirlar / Elemanli / Comana / Hierapolis	244	305	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) / Caesar / [M(arcus)] Iul(ius) Philipp/us Pius Fel(ix) / Invictus Aug(ustus) / [et M(arcus) Iul(ius) Phil]/ippus [nobiliss]imu[s] / Ca[esar vias et] po/nt[es vetust]ate / conlapsas resti/tuerunt per An/tonium Memm/ium Hieronem / v(irum) c(larissimum) leg(atum) Aug(usti) / pr(o) pr(aetore) //  // ] / Gal(erio) Val(erio) / Maximiano / nobil(issimo) Caes(ari) / [
material: lapis"		38.3338793	36.2940702		GR	
EDCS-60200046	RRMAM-02-01, 00722 = RRMAM-03-03, 00094a	Cappadocia	Dogankonak / Haydan	236	238	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"nobilissi]/mus [Caesar vias] / et pontes vet[us]/tate conlapsas / restituerunt / per [[[Licinnium]]] / [[[Serenianum]]] / leg(atum) Augg(ustorum) pr(o) pr(aetore) / CXL[III] // 
material: lapis"		38.2529151	36.4270876		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00094a.jpg
EDCS-60200048	RRMAM-02-01, 00724 = RRMAM-03-03, 00094c	Cappadocia	Dogankonak / Haydan	244	247	miliaria; ordo senatorius; tituli operum; tria nomina; viri	"] / v[ias et pontes v]etus/ta[te conlaps]as resti/[tu]eru[nt per A]nto/nium Memmium Hiero/nem v(irum) c(larissimum) leg(atum) Aug(usti) pr(o) pr(aetore) // 
material: lapis"		38.2529151	36.4270876		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00094c.jpg
EDCS-28501104	CIL 03, 06933 = RRMAM-02-01, 00752 = RRMAM-03-03, 00104c	Cappadocia	Goksun / Guksun / Cucusus	236	305	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) / Caesar G(aius!) Iul(ius) / Verus Maximinu[s] / [6] / [6] / [6] / [6] / nobilissimus Caes[ar] / vias et pontes vetu/state conla<p=B>sas res/tituerunt / per [[[Licinnium]]] / [[[Serenianum]]] leg(atum) / Augg(ustorum) pr(o) pr(aetore) / CXLI //  // Imp(eratori) Caes(ari) / Gaio Val(erio) / Diocletiano / P(io) F(elici) Invicto Au[g(usto)] / [
material: lapis"		38.020382	36.494869		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00104c.jpg
EDCS-60300350	CIL 03, 12192 = RRMAM-02-01, 00764 = RRMAM-03-03, 00106a	Cappadocia	Goksun / Guksun / Cucusus	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[Imp(erator) Caes(ar)] / [Marc]us Iu[l(ius) Phil]/[ippus Piu]s F[elix In]/[victus A]u[g(ustus)] et [Marcus] / [Iul(ius) Phili]p[pus nobili]/[ss]i[mu]s [Caesar vias] / [et p]o[ntes vetustate] / conl[a]psa[s rest]/[itueru]nt per [Anton]/[ium] Memmium [Hieronem] / leg(atum) Au[g(usti)] / pr(o) pr(aetore) / [
material: lapis"		38.020382	36.494869			
EDCS-28501089	CIL 03, 06914 = RRMAM-02-01, 00781 = RRMAM-03-03, 00108a = AE 1888, 00182	Cappadocia	Kanlikavak	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"] / [Ma]rcus [Iulius] / [Philippus] nobi[lis]sim[us] / [Caes]ar vias et pon/t[e]s vetustate / conlapsas restituer/[un]t per Antonium / [M]emmium Hieronem / v(irum) c(larissimum) leg(atum) Augg(ustorum) / pr(o) pr(aetore) / [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1888-65	38.1185622	36.6098805			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00108a.jpg
EDCS-28501090	CIL 03, 06915 = CIL 03, 06916 = RRMAM-02-01, 00790 = RRMAM-03-03, 00108j	Cappadocia	Kanlikavak	244	305	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina	"Im/p(erator) Caes(ar) Ma/rcus Iul(ius) P/hilippus Piu/s Felix Invi/ctus Aug(ustus) e/t Marcus / Iulius Phi/lippus no/bilissimus / Caesar via/s et ponte/[s] vetusta/[te co]nlapsas / [resti]tuer/[unt pe]r A/[ntonium] / [Memmium] / [Hieronem] / [v(irum) c(larissimum) leg(atum) Aug(usti)] / [pr(o) pr(aetore)] / [ // Impp(eratoribus) CC(aesaribus) C(aio) Aur(elio) / Diocletiano / et M(arco) Aur(elio) Val(erio) / Maximiano / PP(iis) FF(elicibus) Invi(ctis) Aug(ustis) / [et Fla]vi(o) Val(erio) / Constantio / et Gal(erio)] [V]a[l]e(rio) / Maximiano / nobb(ilisimis) Caess(aribus)
material: lapis"		38.1185622	36.6098805			
EDCS-28501092	CIL 03, 06918 = CIL 03, 06919 = CIL 03, 06920 = RRMAM-02-01, 00792 = RRMAM-03-03, 00108l = AE 1888, 00183	Cappadocia	Kanlikavak	218	305	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"] / [milia] / restituta / [p]er M(arcum) Ulp(ium) / Ofellium / Theodoru/m leg(atum) Aug(usti) / pr(o) pr(aetore) //  // Imp(erator) Ca/esar G(aius!) Vi<b=V>ius Trebo/n(ianus) Gallus et Imp(erator) Caes/ar G(aius!) Vi<b=V>ius Veldum{i}/nianus Volusianu[s] / Pii Felic(es) Invicti Augg(usti) vias / et pontes vetustate con/lapsas restituerunt per A(ulum) / Vergilium Maximum v(irum) c(larissimum) / [leg(atum) A]ugg(ustorum) pr(o) pr(aetore) / [ // Impp(eratoribus) CC(aesaribus) / Diocletiano / et M(arco) Aur(elio) V(a)le(rio) / Maximiano / PP(iis) FF(elicibus) Invi(ctis) Aug(ustis) / et Flavi(o) Val(erio) / Constantio / et Gal(erio) Val(erio) / Maximiano / nobb(ilissimis) Caess(aribus)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1888-65	38.1185622	36.6098805		GR	
