EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-17600329	CIL 09, 06017 = AE 1992, +00298	Apulia et Calabria / Regio II	Ascoli Satriano / Ausculum	108	109	Augusti/Augustae; miliaria; tituli operum; tituli sacri; viri	"LXIII / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dac(icus) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N100027;cil09_p716 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR100027&partId=1	41.2061199	15.5616103			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-17600359	CIL 09, 06052	Apulia et Calabria / Regio II	Bari / Barium	109	109	Augusti/Augustae; miliaria; tituli operum; tituli sacri; viri	"CXXVIII / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N026579;cil09_p719 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR026579&partId=1	41.1260732	16.8624687			
EDCS-17600360	CIL 09, 06053	Apulia et Calabria / Regio II	Bari / Barium			tituli sacri	[6] / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p719	41.1260732	16.8624687			
EDCS-17600361	CIL 09, 06054	Apulia et Calabria / Regio II	Bari / Barium			tituli sacri	[3]XXXVII / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p719	41.1260732	16.8624687			
EDCS-17500028	CIL 09, 05999	Apulia et Calabria / Regio II	Benevento / Beneventum			tituli sacri	[6] / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p714	41.1295587	14.7824639			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_09_05999.jpg
EDCS-17500029	CIL 09, 06000	Apulia et Calabria / Regio II	Benevento / Beneventum			tituli sacri	[6] / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p714	41.1295587	14.7824639			
EDCS-17500032	CIL 09, 06003 = D 00291	Apulia et Calabria / Regio II	Benevento / Beneventum			tituli sacri	V / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p714;de_01dessuoft%23page/77/mode/2up	41.1295587	14.7824639			
EDCS-17500033	CIL 09, 06004	Apulia et Calabria / Regio II	Benevento / Beneventum			tituli sacri	VI / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p715	41.1295587	14.7824639			
EDCS-60700019	ETB 00006 = AE 2013, 00366	Apulia et Calabria / Regio II	Benevento / Beneventum	-27	50		Memor / Viatoris et / Privatae parent{i}um / op/timorum / Viator viv<u=O>s / sibi posteris/que suis / fecit		41.1295587	14.7824639			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ETB_00006.jpg
EDCS-62101313	NSA-1897-160 = Campedelli 00060	Apulia et Calabria / Regio II	Benevento / Beneventum	123	123	tituli sacri	V / Imp(erator) Caesar / divi Traiani / Parthici f(ilius) divi / Nervae nepos / Traianus Hadrian(us) / Aug(ustus) pont(ifex) max(imus) trib(unicia) / pot(estate) VII co(n)s(ul) III / viam Appiam per / milia passus / XV(undecies centenis)DCCL longa / vetustate amissam / adiectis HS XI(undecies centenis)LVII(milibus) ad / HS DLXIX(milia)C quae / possessores agrorum / contulerunt fecit / CLXVIIII	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N123450 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR123450&partId=1	41.1295587	14.7824639			
EDCS-16100407	NSA-1929-220 = Campedelli 00061 = SupIt-29-Ae, 00007 = AE 1930, 00122 = AE 2017, 00272	Apulia et Calabria / Regio II	Benevento / Beneventum	123	123	Augusti/Augustae; miliaria; officium/professio; tituli sacri; viri	"X / Imp(erator) Caesar / divi Traiani / Parthici f(ilius) divi / Nervae nepos / Tr[ai]anus Hadrianus / Au[g(ustus)] pont(ifex) max(imus) trib(unicia) / pot(estate) VII co(n)s(ul) III / [v]iam Appiam per / mil{l}ia passus / X[V]DCCL longa / [ve]tustate amis/[s]am adiectis / HS IX(centenis milibus)LVII ad HS DLXIX(milia)C / q[u]ae possessores / agrorum contule/runt fecit / CLXXIIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N073158;HD025827;1ae1930-35 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD025827 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR073158&partId=1	41.1295587	14.7824639			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1930_00122.jpg;pp
EDCS-17600358	CIL 09, 06050 = ERCanosa-01-App-02, 00007 = ERCanosa-02-App-02, 00007	Apulia et Calabria / Regio II	Bisceglie			tituli sacri	XCII / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p719	41.2402745	16.5010109			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ERCanosa_01_App_02_00007.jpg
EDCS-34000253	SupIt-23-B, 00001	Apulia et Calabria / Regio II	Bitonto / Butuntum	108	109	tituli sacri	[CXIX] / [Imp(erator) Ca]e[sar] / [divi Nervae f(ilius)] / [Nerva Traianus] / [Aug(ustus) Germ(anicus) Dacic(us)] / [pont(ifex) max(imus) tr(ibunicia) pot(estate)] / [XIII imp(erator) VI co(n)s(ul) V] / [p(ater) p(atriae)] / [viam a Benevento] / [Brundisium pecun(ia)] / [sua fecit]	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N026536 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR026536&partId=1	41.1084971	16.691548			
EDCS-17700803	CIL 09, 06008	Apulia et Calabria / Regio II	Buonalbergo / Aequum Tuticum			tituli sacri	XIII / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p715	41.2230773	14.9798206			
EDCS-17600337	CIL 09, 06021 = ERCanosa-01, 00251 = ERCanosa-02, 00251	Apulia et Calabria / Regio II	Canne della Battaglia / Cannae	108	109	Augusti/Augustae; miliaria; tituli operum; tituli sacri; viri	"LXXIX / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N017207;cil09_p717 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR017207&partId=1	41.2969694	16.1514839			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ERCanosa_01_00251.jpg;pp
EDCS-17800041	CIL 09, 06023 = AE 1968, 00143 = ERCanosa-01, 00254 = ERCanosa-02, 00254 = AE 1959, +00265	Apulia et Calabria / Regio II	Canne della Battaglia / Cannae	108	109	Augusti/Augustae; miliaria; tituli operum; tituli sacri; viri	"LXXXII / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N074837;cil09_p717;HD013829 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD013829 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR074837&partId=1	41.2969694	16.1514839			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ERCanosa_01_00254.jpg;pp
EDCS-17800042	CIL 09, 06030 = AE 1968, +00143 = ERCanosa-01, 00259 = ERCanosa-02, 00259 = AE 1959, +00265	Apulia et Calabria / Regio II	Canne della Battaglia / Cannae	108	109	Augusti/Augustae; miliaria; tituli operum; tituli sacri; viri	"LXXXII / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N017212;cil09_p718 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR017212&partId=1	41.2969694	16.1514839			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ERCanosa_01_00259.jpg;pp
EDCS-12800599	ERCanosa-01, 00248 = ERCanosa-02, 00248 = AE 1945, 00083	Apulia et Calabria / Regio II	Canosa di Puglia / Canusium	108	109	Augusti/Augustae; miliaria; tituli operum; tituli sacri; viri	"LXXV / Imp(erator) Caesar / divi Nervae f(ilius) / Nerva Traianus / Aug(ustus) Germ(anicus) Dacic(us) / pont(ifex) max(imus) tr(ibunicia) pot(estate) / XIII imp(erator) VI co(n)s(ul) V / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N017206;CO0053937;HD019929 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD019929 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053937 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR017206&partId=1	41.219631	16.067466			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0005424;pp
EDCS-12800600	ERCanosa-01, 00257 = ERCanosa-02, 00257 = AE 1987, 00293a	Apulia et Calabria / Regio II	Canosa di Puglia / Canusium		108	Augusti/Augustae; miliaria; tituli operum; tituli sacri; viri	"to 109;   b:  361 to 362         



CV[3] / Imp(erator) Caes[a]r / di[vi Nervae] f(ilius) / N[erva Traianus] / [Aug(ustus) Germ(anicus) Da]c[ic(us)] / [pont(ifex) max(imus) tr(ibunicia) pot(estate)] / [XIII imp(erator) VI c]o(n)s(ul) [V] / [p(ater)] p(atriae) / [viam a Benevento] / [Brundisium pec]u[n(ia)] / [s]u[a fecit] // LXXXV / D(omino) n(ostro) Fl(avio) Cl(audio) Iuliano / Pio Felici Invicto / ac triu<m=N>fatori / semper Augusto / bono rei / publica[e na]to
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD010103;N080414;N080415 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD010103 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR080414&partId=1	41.219631	16.067466			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ERCanosa_01_00257.jpg;pp
EDCS-12800602	ERCanosa-01, 00269 = ERCanosa-02, 00269 = AE 1987, 00295	Apulia et Calabria / Regio II	Canosa di Puglia / Canusium	108	109	Augusti/Augustae; miliaria; tituli operum; tituli sacri; viri	"CII / Imp(erator) Caes[a]r / divi [Nerva]e f(ilius) / Nerva [Traianus] / Aug(ustus) G[erm(anicus) Dacic(us)] / pont(ifex) m[ax(imus) tr(ibunicia) pot(estate)] / XIII imp(erator) V[I co(n)s(ul) V] / p(ater) p(atriae) / viam a Benevento / Brundisium pecun(ia) / sua fecit
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N080418;HD010115 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD010115 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR080418&partId=1	41.219631	16.067466			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ERCanosa_01_00269.jpg;pp
